Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
681,58,Male,Sneakers,Footwear,153,Spain,M,Magenta,Spring,1.7,Yes,Express,Yes,36,PayPal,Annually
473,20,Male,Jeans,Clothing,206,Austria,M,Gray,Winter,2.9,Yes,Free Shipping,Yes,32,Bank Transfer,Quarterly
4914,44,Female,Headphones,Electronics,455,Italy,S,White,Autumn,2.7,No,Standard,Yes,22,Debit Card,Weekly
5066,59,Non-Binary,Shirt,Clothing,96,Belgium,L,Blue,Autumn,2.7,Yes,Express,Yes,3,PayPal,Monthly
2622,48,Male,Shoes,Footwear,113,Germany,L,Beige,Winter,2,No,Express,No,1,Bank Transfer,Annually
1169,68,Male,Scarf,Accessories,298,Italy,L,Violet,Summer,2.6,No,Standard,Yes,10,Debit Card,Fortnightly
2241,57,Male,Sandals,Footwear,192,Germany,S,Green,Winter,3,No,Next Day Air,No,19,Debit Card,Every 3 Months
3035,51,Female,Boots,Footwear,463,Portugal,S,Peach,Spring,2.3,No,2-Day Shipping,No,16,Credit Card,Quarterly
4870,47,Male,Watch,Accessories,361,France,L,Black,Summer,2.5,Yes,Standard,No,50,Debit Card,Monthly
2022,62,Male,Handbag,Accessories,267,Italy,L,Green,Winter,2.2,No,Standard,No,43,Venmo,Quarterly
2477,60,Male,Hat,Accessories,377,Germany,XL,Turquoise,Summer,2.2,No,Next Day Air,No,19,Cash,Monthly
134,52,Male,Sweater,Clothing,87,Spain,M,Violet,Winter,1.8,Yes,Next Day Air,Yes,10,Venmo,Annually
264,27,Male,Shorts,Clothing,118,Spain,XL,Purple,Summer,3.7,Yes,Store Pickup,Yes,29,Venmo,Monthly
1617,26,Male,Hat,Accessories,260,Italy,XL,Green,Spring,3.8,No,Standard,Yes,17,Cash,Quarterly
4796,34,Female,Laptop,Clothing,442,Belgium,XL,Red,Summer,4.5,No,Standard,Yes,28,PayPal,Weekly
1416,54,Male,Belt,Accessories,453,France,M,Blue,Winter,1.7,No,Free Shipping,Yes,8,Credit Card,Every 3 Months
4756,29,Non-Binary,Laptop,Clothing,116,Italy,XL,Blue,Spring,1.8,No,Standard,No,40,Debit Card,Weekly
1546,48,Male,Belt,Accessories,243,Italy,M,Black,Winter,4.4,No,Store Pickup,Yes,9,Bank Transfer,Annually
1798,62,Male,Belt,Accessories,206,Germany,L,Maroon,Spring,1.9,No,2-Day Shipping,No,12,Venmo,Weekly
2793,54,Female,Shorts,Clothing,418,Portugal,XL,Violet,Winter,4.5,No,Express,No,22,Credit Card,Weekly
841,42,Male,Shirt,Clothing,63,Austria,S,Teal,Summer,2.5,Yes,2-Day Shipping,Yes,5,PayPal,Weekly
4849,61,Female,Headphones,Accessories,215,France,L,Blue,Autumn,2.6,No,Express,Yes,32,Cash,Quarterly
4684,59,Male,Laptop,Accessories,143,Belgium,XL,Green,Autumn,4.9,Yes,Express,No,6,PayPal,Monthly
4087,22,Female,Bag,Accessories,230,France,M,Green,Summer,1.7,No,Standard,No,34,Credit Card,Weekly
1226,28,Male,Gloves,Accessories,232,Netherlands,M,Turquoise,Fall,4.2,No,Free Shipping,Yes,46,Debit Card,Weekly
4104,55,Non-Binary,Watch,Accessories,419,Austria,L,Red,Summer,1.9,No,Standard,No,36,Debit Card,Monthly
3050,40,Female,Handbag,Accessories,429,Italy,S,Red,Summer,3.5,No,Next Day Air,No,26,Bank Transfer,Bi-Weekly
3178,55,Female,Belt,Accessories,348,Italy,XL,Beige,Fall,1.8,No,Standard,No,44,Credit Card,Monthly
2855,36,Female,Sandals,Footwear,41,Austria,XL,Beige,Fall,3,No,Store Pickup,No,43,Venmo,Monthly
215,24,Male,Jacket,Outerwear,168,Italy,S,Blue,Summer,3.7,Yes,Next Day Air,Yes,10,Cash,Every 3 Months
3548,52,Female,Scarf,Accessories,250,Switzerland,S,Magenta,Summer,2.7,No,Standard,No,9,Credit Card,Annually
4231,23,Non-Binary,Laptop,Electronics,118,Germany,XL,Red,Summer,3,No,Express,Yes,23,Debit Card,Monthly
2640,18,Male,Blouse,Clothing,305,Portugal,S,Pink,Winter,2.9,No,Free Shipping,No,22,Debit Card,Quarterly
909,26,Male,Sunglasses,Accessories,57,Germany,M,Turquoise,Winter,4.6,Yes,Free Shipping,Yes,24,PayPal,Every 3 Months
2882,38,Female,Backpack,Accessories,487,Switzerland,M,Cyan,Winter,4.6,No,Free Shipping,No,30,Bank Transfer,Annually
3616,35,Female,Dress,Clothing,43,Portugal,XL,Gold,Winter,4,No,Free Shipping,No,14,Credit Card,Monthly
3631,65,Female,Hat,Accessories,76,Austria,L,Lavender,Winter,1.7,No,Store Pickup,No,37,Cash,Weekly
2917,62,Female,Shorts,Clothing,286,Germany,L,Green,Winter,1.9,No,Express,No,41,Credit Card,Bi-Weekly
1633,35,Male,Gloves,Accessories,476,Belgium,M,White,Summer,3.3,No,2-Day Shipping,Yes,18,Debit Card,Every 3 Months
4774,53,Non-Binary,Headphones,Clothing,19,Spain,S,Blue,Spring,2.1,Yes,Standard,Yes,43,PayPal,Quarterly
3254,36,Female,Backpack,Accessories,393,Austria,M,Brown,Fall,2.7,No,2-Day Shipping,No,11,Venmo,Fortnightly
2462,28,Male,Scarf,Accessories,315,Germany,S,Red,Summer,3.8,No,Next Day Air,No,12,Credit Card,Weekly
5062,68,Non-Binary,Phone,Accessories,100,Spain,S,Green,Spring,5,Yes,Standard,Yes,33,Cash,Quarterly
4358,25,Female,Laptop,Accessories,359,France,L,Blue,Autumn,3.9,Yes,Express,No,45,Credit Card,Quarterly
174,25,Male,Hat,Accessories,13,Netherlands,XL,Turquoise,Fall,4.7,Yes,Standard,Yes,45,Cash,Annually
1216,66,Male,Blouse,Clothing,475,Germany,M,Pink,Winter,3.9,No,2-Day Shipping,Yes,43,Credit Card,Every 3 Months
1317,28,Male,Belt,Accessories,407,Spain,L,Lavender,Spring,1,No,Standard,Yes,42,Debit Card,Bi-Weekly
59,69,Male,Hoodie,Clothing,120,Portugal,S,Charcoal,Summer,1.5,Yes,Free Shipping,Yes,40,Venmo,Monthly
2796,33,Female,Scarf,Accessories,211,Germany,XL,Magenta,Winter,1.5,No,Store Pickup,No,46,PayPal,Annually
550,31,Male,Backpack,Accessories,493,Portugal,L,Olive,Fall,3.7,Yes,Express,Yes,31,Venmo,Bi-Weekly
196,51,Male,Jacket,Outerwear,125,France,M,Magenta,Fall,1.2,Yes,Free Shipping,Yes,33,Credit Card,Monthly
4626,43,Male,Shoes,Accessories,210,Belgium,L,Green,Autumn,1.5,No,Express,Yes,31,PayPal,Quarterly
2905,41,Female,Sandals,Footwear,361,Belgium,L,Gray,Spring,1.7,No,2-Day Shipping,No,49,Venmo,Monthly
3135,35,Female,Boots,Footwear,63,Switzerland,S,Gray,Spring,1.4,No,Store Pickup,No,30,Bank Transfer,Weekly
1507,35,Male,Shirt,Clothing,55,Portugal,S,Beige,Fall,3.2,No,2-Day Shipping,Yes,31,PayPal,Quarterly
4621,46,Non-Binary,Headphones,Clothing,135,Portugal,XL,White,Summer,2.1,Yes,Express,Yes,35,Cash,Quarterly
3774,25,Female,Sweater,Clothing,310,Italy,L,Violet,Summer,3.1,No,Store Pickup,No,38,Cash,Quarterly
3532,54,Female,Shoes,Footwear,466,Portugal,XL,Violet,Winter,3.2,No,2-Day Shipping,No,38,Cash,Quarterly
4093,64,Female,Laptop,Clothing,327,France,XL,Red,Spring,3.8,Yes,Standard,No,50,PayPal,Quarterly
218,35,Male,Sunglasses,Accessories,54,Austria,XL,Purple,Winter,2,Yes,Next Day Air,Yes,6,Bank Transfer,Annually
1852,28,Male,Skirt,Clothing,278,France,L,Lavender,Fall,2,No,Free Shipping,No,27,Bank Transfer,Fortnightly
4941,31,Male,Shirt,Clothing,234,Germany,L,White,Winter,2.6,Yes,Standard,No,35,PayPal,Monthly
4729,53,Non-Binary,Laptop,Clothing,245,Italy,M,Blue,Spring,3.8,No,Standard,No,12,Cash,Monthly
2894,69,Female,Belt,Accessories,216,Spain,S,Orange,Spring,3.2,No,Free Shipping,No,32,Debit Card,Every 3 Months
1481,39,Male,Jewelry,Accessories,481,Portugal,M,Gold,Fall,2.4,No,Express,Yes,45,Cash,Quarterly
1696,54,Male,Hat,Accessories,251,France,S,Yellow,Fall,4.5,No,2-Day Shipping,No,3,PayPal,Fortnightly
1174,44,Male,Jewelry,Accessories,407,Italy,S,Indigo,Winter,1.7,No,Express,Yes,8,Cash,Bi-Weekly
688,19,Male,Gloves,Accessories,450,Germany,S,Turquoise,Winter,1.9,Yes,Free Shipping,Yes,14,Bank Transfer,Quarterly
1953,57,Male,Shoes,Footwear,289,Germany,S,Yellow,Summer,2.9,No,2-Day Shipping,No,42,Cash,Bi-Weekly
4405,36,Non-Binary,Headphones,Electronics,200,France,S,White,Spring,4.8,No,Express,Yes,24,Cash,Quarterly
799,29,Male,Socks,Clothing,373,Belgium,XL,Violet,Spring,2.5,Yes,2-Day Shipping,Yes,35,PayPal,Every 3 Months
2581,43,Male,Jeans,Clothing,458,Belgium,M,Turquoise,Summer,3.6,No,Store Pickup,No,36,Bank Transfer,Quarterly
4513,69,Female,Phone,Clothing,121,France,XL,White,Spring,2.6,No,Standard,Yes,20,Credit Card,Monthly
4313,18,Female,Shirt,Electronics,13,Switzerland,S,Green,Summer,4.7,No,Express,No,41,PayPal,Weekly
3403,22,Female,Hoodie,Clothing,434,Germany,L,Black,Spring,4.6,No,2-Day Shipping,No,14,PayPal,Every 3 Months
2919,19,Female,Sunglasses,Accessories,43,Spain,S,Black,Fall,3,No,Free Shipping,No,20,Cash,Weekly
393,26,Male,T-shirt,Clothing,275,Belgium,M,Black,Spring,4.3,Yes,Next Day Air,Yes,22,Credit Card,Annually
2201,60,Male,Gloves,Accessories,302,Switzerland,M,Charcoal,Summer,1.3,No,Next Day Air,No,49,Debit Card,Every 3 Months
396,37,Male,Sneakers,Footwear,87,Switzerland,S,Brown,Winter,3.6,Yes,Store Pickup,Yes,29,PayPal,Annually
4763,69,Non-Binary,Laptop,Electronics,431,Portugal,L,Red,Spring,2.6,No,Standard,Yes,43,PayPal,Quarterly
1398,55,Male,Sunglasses,Accessories,474,Italy,M,Magenta,Summer,2.5,No,Store Pickup,Yes,29,PayPal,Annually
3001,57,Female,Sandals,Footwear,12,Netherlands,XL,Lavender,Winter,3.3,No,Express,No,14,PayPal,Weekly
720,63,Male,Shorts,Clothing,389,Netherlands,M,Turquoise,Summer,4.5,Yes,Next Day Air,Yes,28,Venmo,Bi-Weekly
1241,41,Male,Scarf,Accessories,354,Austria,XL,White,Winter,1,No,Store Pickup,Yes,37,Debit Card,Annually
1894,28,Male,Dress,Clothing,82,Portugal,XL,Red,Summer,3.1,No,Express,No,3,PayPal,Fortnightly
4095,65,Male,Laptop,Accessories,320,Netherlands,M,Black,Winter,4.7,No,Express,Yes,1,PayPal,Weekly
1919,35,Male,Skirt,Clothing,216,Austria,L,Purple,Summer,3.9,No,Standard,No,9,Debit Card,Monthly
315,30,Male,Pants,Clothing,313,Switzerland,XL,Purple,Summer,4.9,Yes,Store Pickup,Yes,2,Debit Card,Every 3 Months
4681,53,Female,Shoes,Clothing,445,Spain,M,Blue,Winter,3.9,Yes,Express,No,17,Debit Card,Quarterly
358,18,Male,Belt,Accessories,146,Germany,L,Olive,Spring,3.6,Yes,Standard,Yes,2,Credit Card,Bi-Weekly
1661,59,Male,T-shirt,Clothing,134,Spain,M,Yellow,Winter,2.3,No,Standard,Yes,49,Venmo,Monthly
3339,29,Female,Skirt,Clothing,354,Portugal,L,White,Winter,1.9,No,2-Day Shipping,No,19,Credit Card,Monthly
3586,39,Female,Gloves,Accessories,407,Austria,S,Gray,Winter,2.2,No,Standard,No,31,Venmo,Bi-Weekly
4417,18,Non-Binary,Watch,Accessories,49,France,M,White,Summer,3.9,No,Express,Yes,47,Cash,Quarterly
1442,34,Male,Pants,Clothing,415,Portugal,L,Turquoise,Summer,4.5,No,Free Shipping,Yes,38,Venmo,Every 3 Months
4160,63,Female,Shoes,Clothing,391,Germany,XL,Black,Winter,2.9,No,Express,No,37,Cash,Weekly
4227,29,Female,Headphones,Accessories,402,France,L,Black,Summer,2.7,No,Express,No,13,Credit Card,Monthly
1191,62,Male,Shirt,Clothing,295,Spain,XL,Orange,Winter,3.9,No,Next Day Air,Yes,30,Credit Card,Weekly
4300,40,Female,Bag,Clothing,247,Austria,S,White,Spring,1.2,No,Express,Yes,28,Debit Card,Monthly
4199,44,Non-Binary,Bag,Accessories,254,Switzerland,L,Black,Autumn,1.9,Yes,Standard,Yes,40,Cash,Monthly
4081,62,Female,Laptop,Electronics,263,Austria,M,White,Spring,3.3,No,Express,No,29,Debit Card,Quarterly
1483,28,Male,Gloves,Accessories,500,Germany,XL,Magenta,Spring,4.2,No,2-Day Shipping,Yes,28,Bank Transfer,Weekly
977,34,Male,T-shirt,Clothing,386,Germany,L,Gray,Fall,1.1,Yes,Express,Yes,29,Credit Card,Every 3 Months
3134,58,Female,T-shirt,Clothing,271,France,XL,Orange,Spring,4.9,No,Next Day Air,No,23,Cash,Bi-Weekly
4217,53,Female,Shirt,Accessories,25,Belgium,L,Green,Autumn,4.4,Yes,Express,Yes,7,Debit Card,Weekly
1824,62,Male,Socks,Clothing,386,Portugal,M,Pink,Fall,4.7,No,Free Shipping,No,2,Bank Transfer,Bi-Weekly
4061,29,Male,Watch,Accessories,366,Italy,XL,Blue,Autumn,1.8,No,Express,Yes,17,Credit Card,Monthly
4478,42,Female,Bag,Accessories,168,Portugal,M,Green,Spring,4.4,No,Standard,Yes,11,Cash,Weekly
1695,20,Male,Shirt,Clothing,217,Germany,M,Turquoise,Summer,2.9,No,Express,No,41,Debit Card,Fortnightly
4204,33,Female,Headphones,Clothing,240,Germany,XL,White,Summer,1,No,Express,No,22,PayPal,Monthly
2863,68,Female,Coat,Outerwear,430,Switzerland,XL,Violet,Summer,2.5,No,Store Pickup,No,33,Bank Transfer,Every 3 Months
4622,30,Non-Binary,Headphones,Clothing,205,Spain,S,Black,Summer,1.6,Yes,Express,Yes,8,Debit Card,Monthly
2162,23,Male,Dress,Clothing,424,Belgium,XL,Peach,Summer,2.1,No,Express,No,42,Debit Card,Fortnightly
39,29,Male,Dress,Clothing,161,Italy,S,Red,Winter,4.5,Yes,2-Day Shipping,Yes,41,Venmo,Every 3 Months
1225,62,Male,Shorts,Clothing,153,Belgium,L,Yellow,Summer,4.9,No,Store Pickup,Yes,35,Venmo,Weekly
3573,23,Female,Shorts,Clothing,80,France,M,Black,Spring,1,No,Standard,No,40,Credit Card,Monthly
513,19,Male,Gloves,Accessories,94,Italy,M,Peach,Winter,2.5,Yes,Next Day Air,Yes,45,Bank Transfer,Monthly
3482,52,Female,Socks,Clothing,222,France,L,Maroon,Summer,3.6,No,Store Pickup,No,44,Debit Card,Bi-Weekly
3514,30,Female,Blouse,Clothing,84,Italy,M,Charcoal,Spring,3.2,No,Store Pickup,No,32,Credit Card,Fortnightly
4016,19,Male,Watch,Clothing,219,Netherlands,S,Black,Summer,1.5,No,Express,Yes,5,Cash,Weekly
492,49,Male,Coat,Outerwear,276,Portugal,S,Silver,Summer,2,Yes,2-Day Shipping,Yes,43,Credit Card,Bi-Weekly
1762,21,Male,Hoodie,Clothing,260,Belgium,S,Green,Fall,2,No,2-Day Shipping,No,5,Cash,Weekly
2212,50,Male,Sweater,Clothing,264,France,S,Purple,Winter,2.4,No,Free Shipping,No,34,Debit Card,Every 3 Months
5022,68,Female,Bag,Accessories,274,Belgium,S,Black,Winter,1.3,Yes,Standard,No,15,Cash,Quarterly
2205,20,Male,Jeans,Clothing,96,Portugal,L,Lavender,Winter,4.3,No,2-Day Shipping,No,9,Debit Card,Monthly
4719,54,Female,Bag,Electronics,78,Germany,M,Green,Summer,4.3,Yes,Express,No,39,Credit Card,Weekly
1444,58,Male,Sandals,Footwear,174,Germany,M,Teal,Fall,2.6,No,Next Day Air,Yes,31,Cash,Monthly
4062,20,Non-Binary,Headphones,Electronics,204,Netherlands,M,Red,Winter,1.7,Yes,Express,Yes,34,PayPal,Quarterly
3577,29,Female,Boots,Footwear,389,Switzerland,M,Yellow,Spring,4.9,No,Express,No,43,Venmo,Bi-Weekly
2897,30,Female,Blouse,Clothing,440,Portugal,L,Silver,Summer,3.8,No,Free Shipping,No,15,Venmo,Every 3 Months
849,48,Male,Sandals,Footwear,316,Portugal,L,Lavender,Fall,1.8,Yes,Store Pickup,Yes,24,Credit Card,Bi-Weekly
294,69,Male,Handbag,Accessories,68,Austria,L,White,Spring,1.6,Yes,Express,Yes,33,PayPal,Annually
2350,65,Male,Blouse,Clothing,162,Germany,S,Orange,Fall,3.2,No,Standard,No,12,Credit Card,Every 3 Months
3274,58,Female,Belt,Accessories,441,Netherlands,L,Orange,Summer,3.5,No,Free Shipping,No,26,PayPal,Every 3 Months
332,31,Male,Shirt,Clothing,412,Switzerland,M,Beige,Fall,4.6,Yes,Store Pickup,Yes,16,PayPal,Quarterly
1541,28,Male,Shorts,Clothing,328,Italy,L,Red,Winter,1.3,No,Next Day Air,Yes,45,Bank Transfer,Monthly
4992,70,Male,Shoes,Clothing,284,Spain,M,Green,Summer,4.9,No,Standard,No,50,Credit Card,Quarterly
4506,19,Male,Laptop,Clothing,217,France,S,White,Autumn,3,Yes,Standard,Yes,30,Credit Card,Quarterly
4009,36,Male,Shirt,Clothing,337,Spain,L,Red,Winter,2.9,Yes,Express,Yes,18,PayPal,Monthly
3746,60,Female,Socks,Clothing,139,Italy,L,Gold,Spring,1.3,No,Express,No,38,Debit Card,Monthly
2578,52,Male,Socks,Clothing,386,Austria,XL,Black,Fall,1,No,Next Day Air,No,37,Bank Transfer,Monthly
750,56,Male,Scarf,Accessories,431,Germany,M,Olive,Winter,1.6,Yes,Standard,Yes,24,Debit Card,Quarterly
3093,52,Female,Sunglasses,Accessories,73,Austria,M,Silver,Fall,2.3,No,Next Day Air,No,43,Bank Transfer,Bi-Weekly
2382,62,Male,Sandals,Footwear,260,Belgium,M,Teal,Summer,4.5,No,Free Shipping,No,40,PayPal,Annually
2909,43,Female,Blouse,Clothing,477,Netherlands,S,Beige,Winter,1.4,No,Store Pickup,No,14,Debit Card,Every 3 Months
1462,54,Male,Sunglasses,Accessories,444,Portugal,S,Red,Summer,3.6,No,2-Day Shipping,Yes,41,Venmo,Quarterly
4493,20,Male,Laptop,Electronics,475,Austria,S,Green,Autumn,3,No,Standard,No,21,Cash,Quarterly
4330,64,Non-Binary,Phone,Accessories,147,France,M,White,Summer,4.3,No,Express,No,14,PayPal,Monthly
878,64,Male,Handbag,Accessories,20,Spain,M,Orange,Winter,1.7,Yes,Next Day Air,Yes,25,Venmo,Every 3 Months
3173,57,Female,Socks,Clothing,178,Switzerland,L,Olive,Fall,4.2,No,Standard,No,45,Debit Card,Bi-Weekly
1979,45,Male,Sunglasses,Accessories,21,Netherlands,XL,Magenta,Spring,2.1,No,Store Pickup,No,37,Cash,Quarterly
2435,36,Male,Gloves,Accessories,262,Italy,M,Brown,Spring,3.6,No,Store Pickup,No,42,Credit Card,Monthly
370,38,Male,Belt,Accessories,196,Netherlands,XL,Silver,Summer,3.1,Yes,Store Pickup,Yes,25,PayPal,Quarterly
3398,19,Female,Blouse,Clothing,86,Spain,XL,Yellow,Summer,3.3,No,Standard,No,29,Bank Transfer,Bi-Weekly
4324,28,Male,Shirt,Clothing,297,Switzerland,S,Red,Spring,2.8,No,Express,Yes,6,Cash,Weekly
4352,25,Female,Phone,Electronics,151,France,S,Red,Summer,3.5,No,Standard,Yes,2,Cash,Weekly
4893,58,Female,Laptop,Accessories,81,Austria,XL,Black,Spring,3.8,No,Standard,Yes,14,PayPal,Quarterly
1573,37,Male,Skirt,Clothing,237,Belgium,XL,White,Summer,2.5,No,2-Day Shipping,Yes,1,Debit Card,Monthly
2576,53,Male,Shorts,Clothing,116,Belgium,S,Silver,Fall,2.7,No,Express,No,11,PayPal,Annually
1380,21,Male,T-shirt,Clothing,417,Germany,XL,Purple,Fall,1.2,No,2-Day Shipping,Yes,6,Venmo,Bi-Weekly
93,61,Male,Jacket,Outerwear,25,Switzerland,M,Olive,Winter,1.1,Yes,2-Day Shipping,Yes,49,Venmo,Every 3 Months
4788,28,Male,Laptop,Accessories,189,France,M,White,Autumn,3.3,No,Express,No,45,PayPal,Quarterly
1397,37,Male,Pants,Clothing,65,Italy,XL,Lavender,Winter,3.6,No,Next Day Air,Yes,30,Debit Card,Monthly
2232,34,Male,Jacket,Outerwear,195,Belgium,L,Beige,Fall,4.9,No,Store Pickup,No,50,Credit Card,Weekly
4943,20,Male,Watch,Clothing,471,Switzerland,XL,Black,Winter,1.9,No,Express,Yes,50,Credit Card,Quarterly
3025,67,Female,Blouse,Clothing,155,Netherlands,XL,White,Spring,1.6,No,Free Shipping,No,47,Credit Card,Every 3 Months
3513,36,Female,Shirt,Clothing,337,Spain,XL,White,Fall,5,No,Free Shipping,No,43,Debit Card,Quarterly
4718,30,Non-Binary,Phone,Clothing,313,Belgium,XL,Blue,Winter,3.7,No,Express,No,4,Cash,Weekly
2039,53,Male,Blouse,Clothing,458,Belgium,M,Orange,Spring,1.8,No,Next Day Air,No,23,Credit Card,Fortnightly
4577,20,Female,Shoes,Electronics,218,Germany,XL,Black,Spring,4.2,Yes,Standard,Yes,37,Cash,Quarterly
2363,27,Male,Jeans,Clothing,156,Spain,XL,Brown,Fall,5,No,Standard,No,2,Credit Card,Monthly
1089,49,Male,Pants,Clothing,447,Switzerland,L,Turquoise,Winter,1.6,No,Free Shipping,Yes,11,PayPal,Weekly
5080,63,Male,Shirt,Electronics,296,Belgium,M,Black,Summer,3,Yes,Express,No,46,Debit Card,Monthly
3653,27,Female,Handbag,Accessories,68,Italy,XL,Magenta,Fall,4.1,No,Store Pickup,No,22,Debit Card,Monthly
2631,29,Male,Skirt,Clothing,387,France,L,Pink,Spring,2.1,No,Free Shipping,No,48,Cash,Quarterly
248,29,Male,Sweater,Clothing,127,Belgium,S,Brown,Spring,5,Yes,Standard,Yes,36,Debit Card,Weekly
3730,28,Female,Boots,Footwear,191,Austria,L,Teal,Spring,1.6,No,2-Day Shipping,No,47,Cash,Quarterly
1775,46,Male,Sweater,Clothing,20,Spain,M,Lavender,Spring,2.2,No,Express,No,38,PayPal,Weekly
1974,24,Male,Skirt,Clothing,295,Spain,XL,Red,Fall,1.3,No,Standard,No,20,Venmo,Every 3 Months
2650,23,Male,Gloves,Accessories,433,Portugal,L,Magenta,Fall,1.7,No,Store Pickup,No,20,Bank Transfer,Fortnightly
4983,31,Female,Shoes,Clothing,417,Germany,S,Green,Autumn,1.5,No,Express,No,11,PayPal,Weekly
1688,67,Male,Skirt,Clothing,469,France,M,Magenta,Winter,4,No,Free Shipping,No,38,PayPal,Annually
3556,25,Female,Blouse,Clothing,476,Switzerland,S,Silver,Spring,4.2,No,Next Day Air,No,19,Cash,Quarterly
1018,21,Male,Jacket,Outerwear,266,Spain,XL,Orange,Fall,2.2,Yes,Express,Yes,39,Credit Card,Annually
3182,31,Female,Jacket,Outerwear,114,Germany,L,Charcoal,Summer,2.5,No,Free Shipping,No,11,PayPal,Every 3 Months
4086,28,Male,Shoes,Electronics,153,Spain,M,Red,Winter,1.7,Yes,Express,Yes,34,PayPal,Quarterly
2709,57,Female,Dress,Clothing,393,Switzerland,M,Teal,Summer,2.2,No,Store Pickup,No,45,Debit Card,Weekly
3295,62,Female,Sweater,Clothing,483,Portugal,XL,Magenta,Spring,2.3,No,Store Pickup,No,16,Bank Transfer,Bi-Weekly
577,48,Male,Hat,Accessories,453,France,S,Black,Winter,2.7,Yes,2-Day Shipping,Yes,4,Credit Card,Every 3 Months
2740,33,Female,Shirt,Clothing,351,France,XL,Blue,Winter,4,No,Store Pickup,No,9,Credit Card,Every 3 Months
4676,55,Non-Binary,Bag,Accessories,246,Portugal,L,Black,Autumn,1.2,Yes,Standard,Yes,36,Cash,Monthly
2295,54,Male,Sunglasses,Accessories,260,Spain,S,Red,Winter,1.5,No,Express,No,15,Debit Card,Annually
3650,68,Female,Skirt,Clothing,393,Switzerland,M,Brown,Fall,3.5,No,Standard,No,50,Credit Card,Fortnightly
677,28,Male,Pants,Clothing,359,Switzerland,L,Peach,Winter,2.4,Yes,2-Day Shipping,Yes,41,Venmo,Bi-Weekly
167,46,Male,Sneakers,Footwear,17,Germany,S,Indigo,Fall,3.3,Yes,Store Pickup,Yes,24,Cash,Monthly
1370,32,Male,Shoes,Footwear,249,France,S,Green,Winter,1.8,No,Standard,Yes,43,Venmo,Fortnightly
3557,70,Female,Sweater,Clothing,312,Germany,S,Brown,Fall,4.8,No,Express,No,1,Cash,Bi-Weekly
2689,53,Female,Handbag,Accessories,395,Germany,XL,Turquoise,Spring,1.2,No,2-Day Shipping,No,36,Credit Card,Every 3 Months
892,20,Male,Skirt,Clothing,264,Italy,L,Lavender,Summer,3,Yes,Store Pickup,Yes,2,PayPal,Every 3 Months
2830,56,Female,Jewelry,Accessories,203,Italy,S,Teal,Fall,2.4,No,Next Day Air,No,33,Cash,Weekly
127,43,Male,Shorts,Clothing,279,Netherlands,XL,Pink,Spring,1,Yes,Store Pickup,Yes,44,Cash,Every 3 Months
401,39,Male,Boots,Footwear,472,Spain,S,Green,Winter,2.1,Yes,Free Shipping,Yes,35,PayPal,Fortnightly
307,26,Male,Jacket,Outerwear,471,France,XL,White,Summer,5,Yes,Express,Yes,11,Cash,Annually
2400,55,Male,Dress,Clothing,112,Portugal,L,Beige,Spring,4,No,Store Pickup,No,29,Cash,Monthly
1443,53,Male,Hoodie,Clothing,215,Netherlands,S,Violet,Spring,1.4,No,2-Day Shipping,Yes,12,Credit Card,Annually
4975,61,Male,Bag,Accessories,365,Belgium,L,Red,Spring,1.1,No,Standard,Yes,27,PayPal,Weekly
4732,29,Non-Binary,Shoes,Accessories,337,Italy,M,Blue,Winter,3.5,Yes,Express,Yes,24,PayPal,Weekly
1270,43,Male,Jewelry,Accessories,291,Switzerland,M,Lavender,Spring,1.2,No,Standard,Yes,33,PayPal,Quarterly
2513,50,Male,Socks,Clothing,58,Spain,S,Green,Summer,2.4,No,Free Shipping,No,28,Credit Card,Monthly
1143,69,Male,T-shirt,Clothing,317,Netherlands,S,Green,Spring,2.9,No,Store Pickup,Yes,49,Venmo,Bi-Weekly
4574,39,Non-Binary,Headphones,Accessories,389,Portugal,L,Red,Autumn,3.9,Yes,Express,No,45,Debit Card,Quarterly
3172,68,Female,Jewelry,Accessories,101,Austria,L,Maroon,Spring,4.7,No,Express,No,43,Bank Transfer,Bi-Weekly
937,31,Male,Shoes,Footwear,178,Portugal,L,Pink,Summer,1.4,Yes,Free Shipping,Yes,4,Cash,Weekly
1250,62,Male,Boots,Footwear,80,Spain,L,Peach,Winter,1.9,No,Express,Yes,25,Venmo,Fortnightly
3620,44,Female,Scarf,Accessories,310,Portugal,S,Magenta,Winter,2.2,No,2-Day Shipping,No,16,Venmo,Weekly
4854,65,Female,Watch,Electronics,22,Spain,M,Blue,Spring,4.3,Yes,Express,No,26,Credit Card,Weekly
4970,66,Male,Headphones,Accessories,300,Spain,S,Green,Summer,4.9,Yes,Standard,No,9,Credit Card,Weekly
4795,24,Female,Headphones,Accessories,216,Spain,XL,Black,Summer,4.5,Yes,Standard,Yes,37,Debit Card,Weekly
3842,68,Female,Jeans,Clothing,364,Spain,S,Pink,Fall,1.4,No,2-Day Shipping,No,25,Bank Transfer,Monthly
1650,58,Male,T-shirt,Clothing,412,Switzerland,M,White,Summer,2.2,No,Free Shipping,Yes,24,Credit Card,Quarterly
